13016:17,302,654,76,616,58,8,866,84,29
17617:2123,193,1136,19651,616,1133,370,23503,2149,3527
21381:6300,302,17,518,76,616,6,486,1245,224
35904:81,226,508,70,17,76,117,500,3423,1884
4423:5237,3083,574,1400,168,120971,120912,115935,114853,108142
26994:36485,17,302,654,76,616,58,8,866,84
35644:15758,616,17,302,654,8,58,861,650,114
17710:17,302,654,616,84,76,224,542,650,29
31640:17,302,654,76,616,58,8,866,84,29
22313:76,17,302,654,76,616,58,8,866,84
34517:262,17,500,76,780,866,226,698,302,361
18624:17,302,654,616,29,101,650,76,542,84
10431:2937,698,861,1102,654,302,1410,73,285,650
7359:17,302,654,76,616,58,8,866,84,29
35961:17,302,616,654,29,692,6,58,354,61
14290:1913,361,6387,76,866,2139,17,2848,22856,62347
1722:17,302,654,76,616,58,8,866,84,29
50988:67734,749,53521,5837,57799,44,27350,236,108375,31163
8234:168,358,35229,59662,2342,2326,120651,3568,28155,61405
20838:564,302,17,409,616,554,238,58,650,29
25395:2379,81,986,3718,2069,6824,1749,3756,41991,1498
22066:302,654,616,84,58,29,8,1102,354,518
23379:24933,16965,51232,6856,19528,36432,37112,4409,65063,74475
6611:17,302,654,76,616,58,8,866,84,29
21245:296,17,616,654,302,29,4414,736,1196,8
10523:378,245,429,220,1131,891,1744,815,94,5117
16440:101845,62270,89362,103379,101403,97476,99721,12699,105630,82532
3318:302,17,58,616,654,542,29,1196,564,76
1264:8870,9246,58,10163,4502,19826,616,675,224,736
50741:121522,118822,15197,15241,19385,79525,22048,62747,44043,48425
32157:17,302,654,76,616,58,8,866,84,29
2685:17,616,84,8,1102,650,76,354,518,542
38084:49310,17,302,654,76,616,58,8,866,84
61:616,518,76,736,6,542,101,289,15,564
24829:422,17,84,302,616,654,1102,736,58,101
5188:3107,4568,4825,15997,5624,653,119592,42343,1352,115920
3171:51908,11336,28973,34657,5801,30259,3034,53340,862,45152
36301:17,302,654,76,616,58,8,866,84,29
42054:4671,7334,17,27085,19207,70818,36140,111475,34158,121560
47636:17,302,654,76,616,58,8,866,84,29
38:4707,17,616,84,76,1102,6,650,354,8
20152:888,6143,508,5142,5286,250,57857,15224,409,4630
13993:302,654,616,84,58,29,8,1102,650,518
18237:17,302,654,76,616,58,8,866,84,29
12994:9678,2266,6562,116864,690,16118,80664,1883,9331,847
32218:866,17,302,654,76,616,58,8,866,84
34816:17,302,654,76,616,58,8,866,84,29
8416:65,302,654,84,616,58,1102,354,518,736
48168:17,302,654,76,616,58,8,866,84,29
3126:891,17,302,654,76,616,58,8,866,84
1581:226,2241,13544,5767,780,7211,3374,731,2967,2379
26558:26976,6743,18539,5624,16174,1352,4755,19524,63584,44242
35553:967,327,1287,17,508,302,889,128,5567,8
3704:15,5142,999,245,65,94,327,1089,3448,7827
40189:17,302,654,616,58,650,29,84,564,8
13223:2181,302,901,182,5991,787,654,17,301,29
10569:162,239,1363,50998,25873,654,38604,29,1200,3393
36478:17,719,81,76,564,168,358,302,698,5663
44294:719,168,2548,2318,5738,1460,45782,1124,661,76
12840:302,654,616,84,58,29,8,1102,354,518
19093:10236,75244,81312,51768,20416,500,17,302,654,76
11646:511,46891,121543,121271,1568,2342,38202,110049,4890,37768
31576:6901,17,302,226,654,650,564,616,58,736
41970:17,302,654,76,616,58,8,866,84,29
28471:17,302,654,616,650,787,518,508,76,354
37881:17,302,654,76,616,58,8,866,84,29
7197:902,15213,518,78445,6384,1086,119360,118594,8173,289
46707:17,302,654,76,616,58,8,866,84,29
37647:1326,2318,719,168,76,8860,19962,5480,14754,1400
51548:262,17,500,76,780,866,226,698,302,361
10706:302,654,616,8,58,29,518,354,76,736
31277:25892,354,10046,76776,254,105536,44,114144,76,15232
5124:17,302,654,616,29,84,76,736,8,70
18933:357,17,616,302,654,58,29,162,542,564
23607:80260,34240,112160,13573,2058,17370,25552,22313,30722,82688
33643:302,9629,1905,15,11644,650,1622,14052,35018,1764
29252:24467,20416,27364,7146,42870,14966,51980,76,47966,9095
27996:17,302,654,76,616,58,8,866,84,29
10339:119,654,616,29,58,354,518,736,101,650
28544:2582,3126,2833,110787,15537,39853,9709,65155,2642,801
36461:2292,17,302,654,76,616,58,8,866,84
45426:8322,24933,13077,9674,30815,16965,6856,51232,36432,19528
48666:17,2139,361,226,81,2292,866,76,262,698
33059:17,616,238,302,58,45,654,650,236,861
3159:17,6901,564,698,302,40,866,361,1651,226
43205:110783,74487,41414,110356,5795,50862,46267,1709,82715,66068
2948:1217,17,302,29,650,84,8,542,101,861
14851:302,654,84,58,866,29,354,616,76,1102
33970:17,654,3,302,76,1866,5025,761,892,1196
14929:7100,1951,185,1703,4487,774,675,398,29097,17
7743:4123,6033,18593,5264,2193,68419,5699,44275,8259,2289
44911:17,302,654,76,616,58,8,866,84,29
41303:8870,17,302,654,76,616,58,8,866,84
13563:17,302,508,70,1023,8,518,84,1551,1790
24147:1913,2265,62347,6387,94260,22856,40263,5443,26519,5214
4435:3818,4671,8392,5641,7658,36218,9189,26461,8759,7468
43079:121522,118822,15197,15241,19385,79525,22048,62747,44043,48425
11533:10996,17,302,616,654,58,15,84,564,29
14104:9655,7950,98723,15947,43930,55482,113429,2110,81974,2429
36492:302,15,10316,84,15122,9404,564,47812,12680,20547
16994:262,17,500,76,780,866,226,698,302,361
44252:4775,354,3517,105027,1109,2944,8,10046,496,1764
42763:21317,17,302,654,76,616,58,8,866,84
10111:931,245,7556,2715,2548,1352,3233,1539,472,3107
18768:6547,17,302,58,616,29,654,84,6,76
23735:79476,17,302,654,76,616,58,8,866,84
30103:17,302,654,76,616,58,8,866,84,29
18982:109285,116855,58,14588,508,61,81,698,138,358
9155:58,17,861,302,654,1196,29,3223,6,542
51750:64085,17,302,654,76,616,58,8,866,84
30318:109122,109823,32736,77559,39237,17,302,654,76,616
32621:179,654,302,317,288,859,6,363,8521,616
23619:10041,2880,1352,1527,3107,4825,6434,1712,189,8848
40090:17,302,8,616,327,84,354,65,736,58
6487:187,650,17,616,302,8,236,84,76,675
41192:17,302,654,76,616,58,8,866,84,29
35482:21339,2097,101823,103081,28217,25534,82634,88798,42954,6950
10814:3852,81,5767,3423,2241,8588,140,780,13544,3103
27858:402,2538,2937,654,17,518,736,119,354,21
38221:17,302,654,76,616,58,8,866,84,29
46388:32846,102179,32063,95625,33429,62099,27983,236,62,111830
42610:301,10127,18019,11348,353,3632,103247,65264,361,6397
20782:21524,7209,9594,70818,32479,16263,49576,23556,56617,4671
12939:6435,44541,106561,101647,1508,76691,2937,36412,36685,41961
24792:15111,17,302,654,76,616,58,8,866,84
31267:568,32320,736,117402,114160,84,1951,518,26325,564
20394:28605,78335,2155,54099,110318,58923,64876,1790,41101,102041
21000:6311,5975,11590,533,13341,17486,26781,15299,9462,122646
33025:7703,113993,107064,94501,93674,91587,85695,2946,83220,82825
40679:39095,48809,17,302,654,76,616,58,8,866
40437:226,17,81,986,654,780,76,302,138,354
10353:17,302,654,76,616,58,8,866,84,29
29299:17,654,29,58,616,84,1102,650,8,76
14094:6353,17,302,654,76,616,58,8,866,84
43290:2139,5363,698,361,254,62347,8301,4292,6387,2265
22664:116,17,302,84,616,654,518,58,1102,29
6676:17,654,302,616,29,84,866,58,354,289
27746:118393,73819,94496,95318,823,17,302,654,76,616
44624:17,302,654,182,616,650,58,76,1245,29
39593:17,302,654,76,616,58,8,866,84,29
647:17,302,654,76,616,58,8,866,84,29
17826:3225,47290,1730,88768,2139,34500,683,76,17,302
11926:56125,91183,28502,96650,90763,103940,82911,37242,6337,12968
3582:17,654,302,616,354,29,84,58,15,1102
49086:17,302,654,76,616,58,8,866,84,29
34576:135,2888,55213,521,26194,7180,8077,41492,93629,508
3048:17,302,654,76,616,58,8,866,84,29
11817:17,1965,327,508,15,654,736,616,302,226
23388:94812,72087,39538,119288,109635,110937,37035,74188,82125,93149
8127:27943,4755,82906,88347,92231,35148,17,302,654,76
38872:13398,17,302,654,76,616,58,8,866,84
25839:17,302,654,76,616,58,8,866,84,29
13707:2316,17,302,654,616,29,76,84,650,8
11092:2579,17,302,654,76,616,58,8,866,84
799:5262,44773,29714,1435,95865,30143,17,1352,4372,2554
14910:119909,119196,118689,64226,79626,24430,11318,9761,29773,100152
4050:654,616,29,84,650,8,1102,354,518,736
32548:661,33450,17,302,654,76,616,58,8,866
14773:70475,8795,17,302,654,76,616,58,8,866
6338:398,302,650,654,16404,1200,2139,1109,564,8
20355:2139,866,262,17,76,81,358,564,168,302
39514:61658,17,302,654,76,616,58,8,866,84
6125:302,7048,17,947,1382,2944,1825,70,363,2583
8919:61742,17,302,616,84,654,899,1187,8,15
21654:4784,26971,104607,86137,121481,52642,13094,40888,1144,17
15543:12844,17479,440,32798,75642,202,96337,6928,61778,6411
22793:33963,17508,2946,2021,24775,176,110934,6264,13178,9505
13189:361,4146,6901,866,10692,2354,16658,17,354,1651
7154:494,2139,564,76,17,40,500,361,262,81
3818:3177,17,302,654,76,616,58,8,866,84
25884:749,302,17,654,29,58,616,650,8,84
38819:1787,74403,8389,42014,20302,106411,76,77461,77322,78706
10859:91343,65416,2068,4568,2374,3107,297,106870,25366,6743
32137:75868,826,88775,947,3704,4647,42498,117575,113419,15261
16320:16593,4210,11597,7669,902,2668,27168,882,33685,21507
20435:17,302,654,76,616,58,8,866,84,29
21393:302,654,17,616,84,650,6,1102,101,542
133:47077,13838,30820,120247,115736,226,4292,106913,10792,101384
8704:749,29,84,58,76,70,358,650,616,1102
7905:3962,20375,59248,1965,5056,44626,9095,42014,105664,50753
12990:17,302,654,84,8,76,861,542,1102,6
9681:5048,17,302,866,354,29,84,58,1102,138
29365:17,302,654,76,616,58,8,866,84,29
13464:168,984,719,1400,463,2642,574,2318,1528,1326
38835:533,1397,9054,14268,603,4656,13594,50016,19100,7641
31483:17,302,654,76,616,58,8,866,84,29
17702:70,17,76,81,986,616,302,654,58,354
32491:2265,6387,76,22856,5363,2848,31633,62347,48061,40263
7397:6275,17,302,654,58,84,29,1102,650,8
29451:17,1119,2140,302,327,4268,899,8,616,84
31438:17,302,654,58,616,650,564,84,8,736
33911:19431,1187,17,302,875,1119,654,84,947,2935
5603:17,29,58,616,84,1102,354,6,8,650
50722:118711,26681,37560,17,302,654,76,616,58,8
5406:58,17,616,654,302,861,518,8,32,84
596:447,1165,4268,692,2030,8213,931,2548,2715,327
25205:1002,710,245,76,8066,441,931,2548,1446,5287
24590:3843,17,302,654,76,616,58,8,866,84
1422:17,302,654,76,616,58,8,866,84,29
896:302,654,616,84,58,29,8,1102,354,518
2047:58,302,616,84,654,650,8,76,29,1102
7430:89895,542,116871,112792,115393,18190,5292,1790,54839,104894
4712:17,422,1937,5708,2031,354,76,2661,52705,2326
3827:654,29,84,650,8,1102,354,101,736,6
24196:30475,41658,107350,17,302,654,76,616,58,8
51966:17,302,654,76,616,58,8,866,84,29
24065:6353,27522,44616,44845,58575,1099,54152,782,96831,31222
4982:1382,10047,4372,394,1002,61,1647,1462,221,1403
22849:1326,4372,6097,76,297,5738,508,2153,226,168
40267:168,984,1400,8860,5480,1326,2318,661,574,760
6410:6387,22856,5363,76,5214,22614,18933,40263,31633,1149
4101:901,9075,7153,55131,2139,37674,5292,5663,1970,76
25779:81,70,986,140,1884,1888,17,1749,500,2967
40070:11404,17,302,654,76,616,58,8,866,84
25199:302,654,616,84,650,58,29,8,1102,138
19897:13681,15,295,17,1403,13580,7700,11183,2268,19306
19209:398,70,354,97,3143,612,6455,1508,4697,15510
18249:10503,57566,12637,37068,1609,41181,18405,22312,67574,38216
40442:17,302,654,76,616,58,8,866,84,29
29715:21174,17,302,654,76,616,58,8,866,84
29834:17,302,616,654,76,58,542,29,354,84
7620:59116,17351,817,10175,76815,6344,50887,9412,46541,113566
1926:302,116,29,84,654,866,81,8,748,902
34126:564,40,76,17,2139,1069,81,302,616,500
40108:17,302,654,76,616,58,8,866,84,29
46681:72005,84190,17,302,654,76,616,58,8,866
854:2108,518,17,8,61,402,322,58,363,289
25864:20114,76375,273,99765,2602,138,162,47373,1021,44283
50782:111452,75523,75836,62478,8,327,13303,84,17,302
30903:168,76,2642,984,661,463,2318,5738,7235,8252
13014:1032,7994,5292,11349,57076,2852,7838,463,2139,10778
25814:17,76,564,8,654,650,616,1382,81,986
23757:17,1589,7006,3915,76,654,3864,302,5254,11535
38877:81,76,17,986,226,698,4372,508,931,564
3036:17,302,654,76,616,58,8,866,84,29
42392:17,302,654,76,616,58,8,866,84,29
10584:785,18239,500,226,32616,17,8,518,899,1102
12056:17,302,654,76,616,58,8,866,84,29
6437:81,1888,2379,5381,1749,140,3423,6824,986,3718
18930:16904,302,17,654,58,29,616,650,542,84
37631:866,17,302,654,76,616,58,8,866,84
36050:17,302,654,76,616,58,8,866,84,29
31467:17,302,654,76,616,58,8,866,84,29
14952:44265,77550,39163,109963,92577,50086,69853,56352,31644,119321
8560:17,58,616,84,1102,650,8,354,76,542
15287:17,76,302,81,654,698,138,4372,564,29
39863:616,654,302,542,17,58,861,650,84,518
28394:1326,168,1002,2548,2582,5738,2028,1124,76,1460
1927:17,302,84,654,58,616,29,8,354,518
22336:14486,17,302,654,76,616,58,8,866,84
48911:36435,17,302,654,76,616,58,8,866,84
27554:361,17,302,654,29,354,76,84,254,2139
25275:1050,353,17,1951,8457,542,4487,1119,245,1410
52011:49445,86484,30982,53409,119717,19570,76,60520,1832,1476
8634:7413,3704,1187,46315,9655,899,10511,109728,1568,48
22279:31720,5538,6303,2008,116002,14754,1682,14498,15406,16305
20937:4755,10041,1527,2880,3107,1712,5624,6434,3172,12990
12227:236,17,302,654,76,616,58,8,866,84
8199:17,302,654,76,616,58,8,866,84,29
28552:2316,302,15,23591,17,7813,9745,3144,1023,117153
8600:17,8,302,70,1360,58,616,899,101,654
31644:40,698,76,15278,358,8102,361,17,8574,10048
26515:17,302,866,564,654,650,361,58,262,616
1907:42967,84,140,39640,1558,115708,81,303,1888,1749
8312:10792,441,6315,710,4856,9055,1205,5783,38131,4513
3466:37498,685,11183,29539,8000,3441,18747,6104,16416,6704
38099:32037,17,302,654,76,616,58,8,866,84
12026:15,302,654,84,58,616,29,866,354,1102
17966:70241,10289,22041,26321,84359,17,302,654,76,616
8754:24472,302,616,654,1102,518,58,736,29,76
11403:749,302,29,354,866,84,15,76,1462,358
32503:20948,17,302,654,76,616,58,8,866,84
24461:301,17,302,654,76,616,58,8,866,84
18459:1155,17,302,654,76,616,58,8,866,84
33389:168,2642,1400,984,719,2318,8733,2103,1740,8860
28825:703,17,302,654,58,101,616,29,518,736
38585:238,96471,1546,4029,69321,79725,3922,17,302,654
12187:14434,17,58,654,1550,302,285,616,29,3101
16805:65,17,616,654,302,58,564,542,8,84
7434:521,616,58,29,84,76,8,354,1102,736
16926:65,17,302,654,616,58,84,8,542,518
48251:2399,17,302,654,76,616,58,8,866,84
27955:8,6157,518,17,84,1097,1099,2937,4300,787
46084:17,302,654,76,616,58,8,866,84,29
24075:1913,76,361,17,866,2139,6387,500,2848,22614
22894:114122,7256,4959,117056,5099,115434,2852,2515,9516,17990
42415:616,17,302,654,58,564,84,518,101,354
29958:17,1239,861,302,70,654,76,84,29,58
9110:102473,17,302,654,76,616,58,8,866,84
25386:726,48,302,654,84,2162,1187,616,354,947
248:13378,29,58,616,650,654,1140,17,861,1357
29548:7624,17,15754,302,14026,301,33475,1410,5303,8
344:4907,168,2153,1124,7838,2351,877,5480,719,9417
21215:17,302,866,564,654,650,361,616,58,358
20309:4374,59833,70858,12760,564,4628,356,162,58,73
50019:76,2139,2724,4268,774,2715,4372,29875,245,4880
8428:336,1460,6097,11834,1124,1112,2153,2677,2337,5890
2612:302,1213,642,654,17,2765,736,7257,861,7010
7292:9091,17,302,654,76,616,58,8,866,84
3396:120100,7033,23131,69981,80301,62188,92912,431,19087,45823
11566:17,302,654,76,616,58,8,866,84,29
7147:36760,50927,75948,78825,14342,2103,1400,168,1528,5557
29895:17,654,616,302,58,29,15,8,84,61
6591:108832,3141,5969,39039,30322,30689,17,302,654,76
32027:17,899,84,736,302,1119,48,2162,908,8
34075:2579,117,1326,297,76,4755,1712,14754,18200,378
21330:813,4880,17,84,518,564,1102,654,486,650
1069:749,101,84,301,285,1102,76,8,1086,4181
25654:15180,42014,3850,1787,74403,8389,20302,106411,77461,77322
13089:3632,322,239,179,19643,10100,542,12037,3393,119969
30535:17,302,654,76,616,58,8,866,84,29
22730:17,58,302,654,650,29,8,76,861,564
12729:17,518,654,616,8,327,361,500,508,224
14838:70,1069,2512,327,986,262,76,14885,361,2312
4654:116,17,302,654,650,58,616,182,29,76
24891:17,302,654,76,616,58,8,866,84,29
6897:302,84,654,616,354,29,58,8,1102,736
32401:17,302,654,76,616,58,8,866,84,29
12780:2980,17,302,654,101,8,61,616,429,58
4814:17,302,654,2139,650,616,564,58,358,29
23456:118754,61527,53860,77723,116302,6033,483,899,273,302
13479:24761,17,29,58,650,6,354,76,224,1102
264:4083,616,84,32,101,736,285,29,302,146
9987:10936,67972,33440,58139,14091,29569,8249,5115,5339,17045
36700:17,302,654,76,616,58,8,866,84,29
18499:3771,17,616,302,654,58,76,285,29,84
45086:28635,17,302,654,76,616,58,8,866,84
39680:49082,29821,115480,90871,65724,17,302,654,76,616
7340:10039,56166,3568,15238,11579,890,5097,4743,70959,8897
47370:650,302,58,654,17,616,356,394,162,29
10137:17,1410,1119,8,302,616,4268,15,899,654
12734:616,654,17,302,29,84,58,1102,650,518
30245:17,302,70,654,1382,354,508,650,361,616
42442:17,302,654,76,616,58,8,866,84,29
12543:101362,61774,76,68125,95321,5860,117277,105745,63285,1712
4204:573,15,84,3855,32389,34764,6397,17,3017,8387
34483:8,518,6157,17,84,2937,4300,354,1097,1099
28282:17,654,29,58,616,84,1102,650,8,76
20608:17,302,654,76,616,58,8,866,84,29
3583:68326,17,302,28160,654,76,15533,616,361,866
20185:8322,24933,13077,9674,30815,16965,6856,51232,36432,19528
27170:5904,17,302,654,76,616,58,8,866,84
45611:121522,118822,15197,15241,19385,79525,22048,62747,44043,48425
43681:17,302,654,76,616,58,8,866,84,29
11540:116730,86953,106074,100124,19065,99909,4600,74679,27250,19294
3479:470,72699,22719,44407,78698,9437,14103,100238,55331,27182
17738:31495,47345,31198,71463,3167,102662,47563,21605,17,302
29592:1384,17,302,654,76,616,58,8,866,84
22310:17,302,654,76,616,58,8,866,84,29
32945:18694,9572,1405,8213,6243,1165,3142,327,10526,5699
5923:1196,17,616,302,654,518,58,84,101,736
40653:1696,17,302,654,76,616,58,8,866,84
12224:1099,873,123122,8,188,7587,49063,1709,14852,928
12406:986,616,45529,354,26981,14416,91097,18442,96962,123142
16657:17,302,654,58,616,650,564,84,8,736
19374:30156,1757,17649,20745,23444,26075,36205,1256,55839,56872
20356:7146,15408,81,3453,4372,31972,11459,20525,2548,262
17418:6694,40013,104003,1351,30941,17,302,654,76,616
3381:17,302,564,654,76,84,58,616,1102,8
33274:947,17,302,654,76,616,58,8,866,84
39084:81,226,3423,1749,140,2379,500,2967,70,1888
33247:17,302,654,616,224,508,564,1866,650,486
5518:17,302,654,76,616,58,8,866,84,29
23251:3423,2241,986,3137,5767,70,140,13544,1749,1884
48250:21587,29012,43289,24432,122419,17,302,654,76,616
7124:182,101648,24345,57305,42218,78448,1287,36569,69338,51375
20194:76,17,302,654,76,616,58,8,866,84
1708:17,302,654,76,616,58,8,866,84,29
42814:115444,122035,110494,109684,76078,78713,82342,43863,48466,52179
51036:17146,17,302,654,76,616,58,8,866,84
2725:7535,33094,357,188,31488,14058,253,490,1342,510
5488:84,873,736,554,17,95572,37606,518,3234,12872
22540:17,81,361,2139,2292,226,866,76,262,698
17354:15975,44609,891,56518,542,24534,87065,88246,3737,67346
9627:17,302,654,616,29,84,354,650,58,8
13130:95665,2833,121254,2642,51733,4394,2412,5493,719,564
7621:65,302,654,84,616,58,8,650,354,518
28216:17,76,2946,2675,1119,1446,17508,654,33963,176
4232:967,60400,9621,459,8588,12727,5767,41813,48106,13544
47372:669,17,302,654,76,616,58,8,866,84
16486:2499,101,654,8,1804,1102,2495,67522,554,74709
31446:17,302,508,654,29,76,564,616,650,162
5405:285,17,654,302,1102,224,62,84,5575,94
24711:17,302,654,76,616,58,8,866,84,29
177:654,101,483,239,76,97,84,363,616,564
17542:3484,1205,564,17,2200,2139,2917,2351,7974,5707
12718:2642,1400,574,801,2153,463,1326,2103,11255,76
22551:616,654,302,17,162,650,1245,29,861,58
42114:7703,65254,74529,39016,32400,30916,40420,55696,72395,96161
24292:302,58,29,84,8,650,1102,518,542,354
23384:23335,565,99703,88470,273,1979,20495,12161,719,2882
22948:245,3704,4755,1352,10041,189,1065,17,710,1002
28457:41930,17,302,654,76,616,58,8,866,84
5902:302,654,616,84,58,29,8,1102,354,518
34104:17,302,654,76,616,58,8,866,84,29
9719:48754,50987,81248,48532,2318,901,18952,17,302,654
4809:8321,17,302,654,76,616,58,8,866,84
6181:65,564,616,2512,302,4843,654,472,364,2733
34367:17,302,654,76,616,58,8,866,84,29
15661:116196,1435,14109,17687,119226,81171,37211,1709,41901,47144
7524:542,58,1786,564,780,2030,76,1382,81,1410
19586:5215,2703,18966,8567,114725,49097,262,82537,27027,924
37261:17,302,654,76,616,58,8,866,84,29
27628:76,17,736,616,302,654,8,40,58,542
13553:92277,42504,40,2675,10015,46139,564,17,302,654
45262:86809,79659,17,302,654,76,616,58,8,866
17720:98866,616,107066,109363,112386,115225,100850,74891,38389,58
40543:116855,8752,20752,67057,39062,61,109285,3169,17,302
35915:4308,5486,119834,12968,97784,26513,11577,2856,31241,31356
33311:109210,6778,76,72342,85686,66187,5815,17,302,654
22513:17,226,302,138,654,76,1462,84,354,866
27755:17,302,654,76,616,58,8,866,84,29
860:654,616,29,84,8,1102,650,76,518,354
15016:3307,72788,5567,2337,10406,10291,6311,17,302,654
29759:17,302,654,76,616,58,8,866,84,29
2102:1958,84,1187,650,616,518,8,76,654,736
11895:101,302,84,616,58,29,1102,354,736,866
39565:873,1539,17,1825,710,7048,508,947,3704,245
31027:17,302,654,76,616,58,8,866,84,29
321:1119,48882,16477,17,483,4647,9617,5254,30167,16550
8612:17,302,654,29,84,8,650,76,542,101
5426:7211,14059,1749,140,21445,16286,6202,2967,9548,2616
28716:17,302,654,76,616,58,8,866,84,29
44618:39932,17,302,654,76,616,58,8,866,84
41799:17,302,654,76,616,58,8,866,84,29
15944:17,302,654,76,616,58,8,866,84,29
22854:2153,719,984,5480,1400,8860,2318,463,574,1326
30133:2528,6901,8783,10692,76,6117,4146,12388,28389,48431
31071:25783,1827,3506,2714,4487,2696,774,1524,2824,10094
12268:944,17,616,76,58,302,654,542,650,564
50701:3994,61,32728,10825,2121,1884,226,8651,901,542
25304:168,719,984,574,2318,76,2642,463,1400,1326
7101:29,6102,30330,113497,28140,1405,17424,94897,1202,18792
11331:6759,17,302,654,84,736,8,94,70,1102
16582:4173,17,616,302,29,58,84,6,518,15
7506:155,302,654,29,84,1102,76,8,518,101
29015:17,302,654,616,84,29,354,650,58,8
16048:63581,2937,1109,15,431,32141,138,4838,122734,1462
37148:24432,19908,6125,6186,53339,82554,27339,95666,74980,26821
14735:17,542,1126,394,1332,58,564,518,101,2193
16187:17,302,654,76,616,58,8,866,84,29
33216:25433,17,302,654,76,616,58,8,866,84
44914:361,17,302,654,29,354,76,84,254,2139
14260:17,70,361,262,8,358,1164,2139,81,564
40612:1081,719,168,45357,661,5480,463,2675,2259,9417
24391:302,654,616,84,58,29,8,1102,354,518
17534:17,302,182,654,650,616,76,58,29,8
12526:17,302,224,76,7048,736,8,542,564,2121
29555:1217,17,654,58,616,29,6,84,101,650
19328:17,302,654,76,616,58,8,866,84,29
25921:327,616,70,710,3412,654,40,115416,1065,6855
29508:17,302,654,58,616,650,564,84,8,736
7850:869,17,70,302,1764,354,650,654,101,616
4280:302,654,29,84,650,8,1102,354,861,518
25342:15781,67633,67176,107543,120595,17,302,654,76,616
28570:616,302,17,654,58,8,650,29,564,84
28106:17,302,84,654,616,518,58,29,354,101
23605:17,302,654,182,616,650,58,76,1245,29
4987:236,14750,8213,678,4075,36595,6766,564,776,29
43043:17,75964,115886,92673,119,131,3191,1449,75556,107756
31477:17,302,654,76,616,58,8,866,84,29
10474:1385,17,302,654,76,616,58,8,866,84
32345:17,908,84,899,302,8,931,48,1825,354
16122:302,654,616,58,84,29,8,1102,518,354
4345:3423,28632,81,22059,23595,1749,140,15289,44968,27209
7404:15278,8102,8574,21640,76877,22002,10048,75586,3746,40
3290:114137,16834,17481,17,302,654,76,616,58,8
